x1,x2,y
0.3208020050125313,0.3208020050125313,-0.5850302451072706
0.3233082706766917,0.3233082706766917,-0.5901397829624698
0.3258145363408521,0.3258145363408521,-0.595226026618531
0.3283208020050125,0.3283208020050125,-0.6002884910205333
0.3308270676691729,0.3308270676691729,-0.6053266948305618
0.3333333333333333,0.3333333333333333,-0.6103401603711721
0.3358395989974937,0.3358395989974937,-0.6153284135701353
0.3383458646616541,0.3383458646616541,-0.620290983906426
0.3408521303258145,0.3408521303258145,-0.6252274043574128
0.3433583959899749,0.3433583959899749,-0.6301372113472206
0.3458646616541353,0.3458646616541353,-0.6350199446962254
0.3483709273182957,0.3483709273182957,-0.6398751475716533
0.3508771929824561,0.3508771929824561,-0.6447023664392484
0.3533834586466165,0.3533834586466165,-0.6495011510159802
0.3558897243107769,0.3558897243107769,-0.6542710542237608
0.3583959899749373,0.3583959899749373,-0.659011632144144
0.3609022556390977,0.3609022556390977,-0.6637224439739781
0.3634085213032581,0.3634085213032581,-0.6684030519819849
0.3659147869674185,0.3659147869674185,-0.6730530214662417
0.3684210526315789,0.3684210526315789,-0.6776719207125377
0.3709273182957393,0.3709273182957393,-0.6822593209535868
0.3734335839598997,0.3734335839598997,-0.6868147963290657
0.3759398496240601,0.3759398496240601,-0.6913379238464636
0.3784461152882205,0.3784461152882205,-0.6958282833427142
0.3809523809523809,0.3809523809523809,-0.7002854574465937
0.3834586466165413,0.3834586466165413,-0.7047090315418651
0.3859649122807017,0.3859649122807017,-0.709098593731144
0.3884711779448621,0.3884711779448621,-0.7134537348004745
0.3909774436090225,0.3909774436090225,-0.71777404818459
0.3934837092731829,0.3934837092731829,-0.7220591299328458
0.3959899749373433,0.3959899749373433,-0.7263085786758045
0.3984962406015037,0.3984962406015037,-0.7305219955924575
0.4010025062656641,0.4010025062656641,-0.7346989843780671
0.4035087719298245,0.4035087719298245,-0.7388391512126142
0.4060150375939849,0.4060150375939849,-0.7429421047298347
0.4085213032581453,0.4085213032581453,-0.7470074559868315
0.4110275689223057,0.4110275689223057,-0.7510348184342475
0.4135338345864661,0.4135338345864661,-0.7550238078869863
0.4160401002506265,0.4160401002506265,-0.7589740424954671
0.4185463659147869,0.4185463659147869,-0.7628851427173988
0.4210526315789473,0.4210526315789473,-0.7667567312900649
0.4235588972431077,0.4235588972431077,-0.7705884332031046
0.4260651629072681,0.4260651629072681,-0.7743798756717762
0.4285714285714285,0.4285714285714285,-0.7781306881106971
0.4310776942355889,0.4310776942355889,-0.7818405021080435
0.4335839598997493,0.4335839598997493,-0.7855089514002015
0.4360902255639097,0.4360902255639097,-0.789135671846861
0.4385964912280701,0.4385964912280701,-0.7927203014065378
0.4411027568922305,0.4411027568922305,-0.7962624801125187
0.4436090225563909,0.4436090225563909,-0.7997618500492157
0.4461152882205513,0.4461152882205513,-0.803218055328924
0.4486215538847117,0.4486215538847117,-0.8066307420689719
0.4511278195488721,0.4511278195488721,-0.8099995583692553
0.4536340852130325,0.4536340852130325,-0.8133241542901457
0.4561403508771929,0.4561403508771929,-0.8166041818307694
0.4586466165413533,0.4586466165413533,-0.8198392949076416
0.4611528822055137,0.4611528822055137,-0.8230291493336537
0.4636591478696741,0.4636591478696741,-0.826173402797404
0.4661654135338345,0.4661654135338345,-0.8292717148428654
0.4686716791979949,0.4686716791979949,-0.8323237468493789
0.4711779448621553,0.4711779448621553,-0.8353291620119726
0.4736842105263157,0.4736842105263157,-0.8382876253219931
0.4761904761904761,0.4761904761904761,-0.8411988035480469
0.4786967418546365,0.4786967418546365,-0.8440623652172412
0.4812030075187969,0.4812030075187969,-0.8468779805967234
0.4837092731829573,0.4837092731829573,-0.8496453216755059
0.4862155388471177,0.4862155388471177,-0.8523640621465783
0.4887218045112781,0.4887218045112781,-0.8550338773892936
0.4912280701754385,0.4912280701754385,-0.8576544444520273
0.4937343358395989,0.4937343358395989,-0.860225442035104
0.4962406015037593,0.4962406015037593,-0.862746550473981
0.4987468671679197,0.4987468671679197,-0.8652174517226919
